Quarter,County,Waste Type,Waste Category,Waste Amount (tonnes)
2009_Q4,Dublin,Hazardous,Industrial Hazardous Waste,16656.98
2009_Q3,Dublin,Hazardous,Medical Waste,10841.0
2009_Q1,Dublin,Non-Hazardous,Agricultural Waste,20323.0
2009_Q1,Dublin,Non-Hazardous,Construction and Demolition Waste,
2009_Q1,Dublin,Non-Hazardous,Industrial Non-Hazardous Waste,13380.32
2009_Q1,Dublin,Non-Hazardous,,
2009_Q1,Dublin,Non-Hazardous,Organic Waste,16625.98
2009_Q1,Galway,Hazardous,Chemical Waste,
2009_Q1,Galway,Hazardous,Electronic Waste,20557.0
2009_Q4,Galway,Hazardous,Industrial Hazardous Waste,10343.0
2009_Q1,Galway,Hazardous,Medical Waste,10534.0
2009_Q1,Galway,Non-Hazardous,Agricultural Waste,205335.2
2009_Q2,Galway,Non-Hazardous,Construction and Demolition Waste,15228.8
2009_Q1,Galway,,Industrial Non-Hazardous Waste,18927.84
2009_Q4,Galway,Non-Hazardous,Municipal Solid Waste,20449.26
2009_Q1,Galway,Non-Hazardous,Organic Waste,20657.0
2009_Q1,Kerry,,Chemical Waste,7948.29
2009_Q1,Kerry,Hazardous,Electronic Waste,19947.72
2009_Q1,Kerry,Hazardous,Industrial Hazardous Waste,14494.35
2009_Q1,Kerry,Hazardous,Medical Waste,19967.8
2009_Q1,Kerry,Non-Hazardous,Agricultural Waste,18553.78
2009_Q4,Kerry,,Construction and Demolition Waste,21565.0
2009_Q1,Kerry,Non-Hazardous,Industrial Hazardous Waste,15075.12
2009_Q1,Kerry,Non-Hazardous,Municipal Solid Waste,20710.0
2009_Q1,Kerry,Non-Hazardous,Organic Waste,19930.12
2009_Q1,Kildare,Hazardous,Chemical Waste,12058.31
2009_Q1,Kildare,Hazardous,Electronic Waste,5290.43
2009_Q1,Kildare,Hazardous,Industrial Hazardous Waste,17024.68
,Kildare,Hazardous,Medical Waste,14969.56
2009_Q1,Kildare,Non-Hazardous,Agricultural Waste,11626.75
2009_Q1,Kildare,Non-Hazardous,,22808.89
2009_Q1,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,21863.0
2009_Q1,Kildare,Non-Hazardous,Municipal Solid Waste,17423.0
2009_Q1,Kildare,Non-Hazardous,Organic Waste,14948.41
2009_Q3,Kilkenny,Hazardous,Chemical Waste,11413.0
2009_Q1,Kilkenny,Hazardous,Electronic Waste,14875.88
2009_Q1,Kilkenny,Hazardous,Industrial Hazardous Waste,8930.88
2009_Q1,Kilkenny,Hazardous,Medical Waste,17989.97
,Kilkenny,Non-Hazardous,Agricultural Waste,17223.0
2009_Q1,Kilkenny,Non-Hazardous,Construction and Demolition Waste,180605.9
2009_Q1,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,14473.29
2009_Q1,Kilkenny,Non-Hazardous,Municipal Solid Waste,16437.84
2009_Q1,Kilkenny,Non-Hazardous,Organic Waste,11906.0
,Laois,Hazardous,Chemical Waste,8234.07
2009_Q1,Laois,,Electronic Waste,
2009_Q1,Laois,Hazardous,Industrial Hazardous Waste,16514.0
2009_Q1,Laois,Hazardous,Medical Waste,24554.59
2009_Q1,Laois,Non-Hazardous,Agricultural Waste,8532.0
2009_Q1,Laois,Non-Hazardous,Construction and Demolition Waste,20439.45
2009_Q1,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,10357.0
2009_Q1,Laois,Non-Hazardous,N A N,6048.0
2009_Q1,Laois,Non-Hazardous,Organic Waste,15497.31
2009_Q1,Limerick,Hazardous,Chemical Waste,17400.08
2009_Q1,Limerick,Hazardous,Electronic Waste,12517.31
2009_Q1,Limerick,Hazardous,Industrial Hazardous Waste,14660.08
2009_Q1,,Hazardous,Medical Waste,18147.38
2009_Q1,Limerick,Non-Hazardous,Agricultural Waste,16683.23
2009_Q1,Limerick,Non-Hazardous,Construction and Demolition Waste,21869.01
2009_Q1,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,19461.0
2009_Q1,Limerick,Non-Hazardous,Municipal Solid Waste,10989.0
2009_Q1,Limerick,,Organic Waste,12292.0
2009_Q1,Louth,Hazardous,Chemical Waste,18644.87
2009_Q1,Louth,Hazardous,Electronic Waste,
2009_Q1,Louth,Hazardous,Industrial Hazardous Waste,17352.0
2009_Q1,Louth,Hazardous,Medical Waste,17257.71
2009_Q1,Louth,Non-Hazardous,Agricultural Waste,21034.04
2009_Q1,Louth,Non-Hazardous,Construction and Demolition Waste,15126.0
2009_Q1,Louth,Non-Hazardous,Industrial Non-Hazardous Waste,
2009_Q1,Louth,,Municipal Solid Waste,18796.28
2009_Q1,Louth,Non-Hazardous,Organic Waste,7914.0
2009_Q1,Mayo,Hazardous,Chemical Waste,22264.66
2009_Q1,Mayo,Hazardous,Electronic Waste,9740.63
2009_Q1,Mayo,Hazardous,,16437.57
2009_Q1,Mayo,Hazardous,Medical Waste,13153.0
2009_Q1,Mayo,Non-Hazardous,Agricultural Waste,10639.5
2009_Q1,Mayo,Non-Hazardous,Construction and Demolition Waste,20342.68
2009_Q1,Mayo,Non-Hazardous,Industrial Hazardous Waste,20387.38
2009_Q1,Mayo,,Municipal Solid Waste,11344.0
2009_Q1,Mayo,Non-Hazardous,Organic Waste,11678.19
,Meath,Hazardous,Chemical Waste,
2009_Q1,Meath,Hazardous,Electronic Waste,10110.69
2009_Q1,Meath,Hazardous,Industrial Hazardous Waste,21829.91
2009_Q1,Meath,Hazardous,Medical Waste,10850.54
2009_Q1,Meath,Non-Hazardous,Agricultural Waste,22221.82
2009_Q1,,Non-Hazardous,Construction and Demolition Waste,12321.59
2009_Q1,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,13409.5
2009_Q1,Meath,Non-Hazardous,Municipal Solid Waste,18799.0
2009_Q1,Meath,Non-Hazardous,Organic Waste,18487.0
2009_Q1,Monaghan,Hazardous,Chemical Waste,11086.95
2009_Q1,Monaghan,Hazardous,,13720.4
2009_Q1,Monaghan,Hazardous,Industrial Hazardous Waste,3490.77
2009_Q1,Monaghan,Hazardous,Medical Waste,13944.37
2009_Q1,Monaghan,Non-Hazardous,Agricultural Waste,19753.64
2009_Q2,Monaghan,,Construction and Demolition Waste,24402.07
2009_Q1,Monaghan,,Industrial Non-Hazardous Waste,10595.0
2009_Q4,Monaghan,Non-Hazardous,Municipal Solid Waste,13785.39
2009_Q4,Monaghan,Non-Hazardous,Organic Waste,17655.0
2009_Q1,Offaly,Hazardous,Chemical Waste,12019.71
2009_Q1,Offaly,Hazardous,Electronic Waste,17087.0
2009_Q1,Offaly,Hazardous,Industrial Hazardous Waste,10562.6
2009_Q1,Offaly,Hazardous,,3505.4
2009_Q1,Offaly,Non-Hazardous,Agricultural Waste,20595.0
2009_Q1,Offaly,Non-Hazardous,Construction and Demolition Waste,25892.89
2009_Q1,,Non-Hazardous,Industrial Non-Hazardous Waste,15029.5
2009_Q1,Offaly,Non-Hazardous,Municipal Solid Waste,17667.46
2009_Q1,Offaly,Non-Hazardous,Organic Waste,15271.35
2009_Q1,Roscommon,Hazardous,Chemical Waste,16103.59
2009_Q1,Roscommon,Hazardous,Electronic Waste,22470.9
2009_Q1,Roscommon,Hazardous,Industrial Hazardous Waste,10991.69
2009_Q4,Roscommon,Hazardous,Medical Waste,22178.0
2009_Q1,Roscommon,Non-Hazardous,Agricultural Waste,
2009_Q1,Roscommon,Non-Hazardous,Construction and Demolition Waste,15083.41
2009_Q1,Roscommon,Non-Hazardous,Industrial Non-Hazardous Waste,15569.0
2009_Q3,Nan,Non-Hazardous,Municipal Solid Waste,6472.67
2009_Q1,Roscommon,Non-Hazardous,Organic Waste,20030.66
,Sligo,Hazardous,Chemical Waste,12611.2
2009_Q1,Sligo,Hazardous,,18363.42
2009_Q1,Sligo,Hazardous,Industrial Hazardous Waste,14620.4
2009_Q1,Sligo,Hazardous,Medical Waste,16946.0
2009_Q1,Sligo,Non-Hazardous,Agricultural Waste,18963.0
2009_Q2,Sligo,Non-Hazardous,Construction and Demolition Waste,11919.61
2009_Q1,Sligo,,Industrial Non-Hazardous Waste,24255.52
2009_Q1,,Non-Hazardous,Municipal Solid Waste,
2009_Q1,Sligo,Non-Hazardous,Organic Waste,15008.51
2009_Q1,Tipperary,Hazardous,Chemical Waste,14762.08
2009_Q1,Tipperary,Hazardous,Electronic Waste,12997.35
,Tipperary,Hazardous,Industrial Hazardous Waste,15769.09
2009_Q1,Tipperary,Hazardous,,14013.0
2009_Q1,Tipperary,Non-Hazardous,Agricultural Waste,21164.25
2009_Q1,Tipperary,Non-Hazardous,Construction and Demolition Waste,13764.45
2009_Q1,Tipperary,Non-Hazardous,Industrial Non-Hazardous Waste,12149.0
2009_Q1,Tipperary,Non-Hazardous,Municipal Solid Waste,4017.85
2009_Q1,Tipperary,Non-Hazardous,Organic Waste,19351.42
2009_Q1,Waterford,Hazardous,Chemical Waste,19979.6
2009_Q1,,Hazardous,Electronic Waste,16183.84
2009_Q2,Waterford,Hazardous,,1947.58
,Waterford,Hazardous,Medical Waste,12310.0
,Waterford,Non-Hazardous,Agricultural Waste,18066.0
2009_Q1,Waterford,Non-Hazardous,Construction and Demolition Waste,13418.0
2009_Q1,Waterford,Non-Hazardous,Industrial Non-Hazardous Waste,16260.73
2009_Q1,Waterford,Non-Hazardous,Municipal Solid Waste,12934.2
2009_Q1,Waterford,Non-Hazardous,Organic Waste,14989.0
2009_Q1,Westmeath,Hazardous,Chemical Waste,4255.0
2009_Q1,Westmeath,Hazardous,Electronic Waste,17057.51
,Westmeath,Hazardous,Industrial Hazardous Waste,16049.69
2009_Q1,Westmeath,Hazardous,Medical Waste,18711.0
2009_Q1,Westmeath,Non-Hazardous,Agricultural Waste,17395.07
2009_Q4,Westmeath,Non-Hazardous,Construction and Demolition Waste,12487.52
2009_Q4,Westmeath,Non-Hazardous,Industrial Non-Hazardous Waste,8239.87
2009_Q3,Westmeath,Non-Hazardous,,18546.26
2009_Q1,Westmeath,Non-Hazardous,Organic Waste,15378.0
2009_Q1,Wexford,Hazardous,Chemical Waste,16141.26
2009_Q1,Wexford,Hazardous,Electronic Waste,25059.43
2009_Q1,Wexford,Hazardous,Industrial Hazardous Waste,16312.93
2009_Q1,Wexford,,Medical Waste,9891.32
2009_Q1,Wexford,Non-Hazardous,Agricultural Waste,15998.97
2009_Q1,Wexford,Non-Hazardous,Construction and Demolition Waste,16101.24
2009_Q1,,Non-Hazardous,Industrial Non-Hazardous Waste,15547.89
2009_Q1,Wexford,Non-Hazardous,Municipal Solid Waste,13355.29
2009_Q1,Wexford,Non-Hazardous,Organic Waste,21049.5
2009_Q1,Wicklow,Hazardous,Chemical Waste,10225.87
2009_Q1,Wicklow,Hazardous,Electronic Waste,18121.57
2009_Q1,Wicklow,Hazardous,Industrial Hazardous Waste,14342.0
2009_Q1,Wicklow,Hazardous,Medical Waste,15905.54
2009_Q1,Wicklow,Non-Hazardous,Agricultural Waste,11600.0
2009_Q1,Wicklow,Non-Hazardous,Construction and Demolition Waste,18771.72
2009_Q1,Wicklow,Non-Hazardous,Industrial Non-Hazardous Waste,8508.0
2009_Q1,Wicklow,Non-Hazardous,Municipal Solid Waste,
2009_Q1,Wicklow,Non-Hazardous,Organic Waste,20532.56
2009_Q2,Antrim,Hazardous,,184518.0
2009_Q2,Antrim,Hazardous,Electronic Waste,
2009_Q2,Antrim,Hazardous,Industrial Hazardous Waste,14561.28
2009_Q2,Antrim,Hazardous,Medical Waste,21502.88
2009_Q2,Antrim,Non-Hazardous,Agricultural Waste,26019.07
2009_Q2,Antrim,Non-Hazardous,Construction and Demolition Waste,22862.26
2009_Q2,Antrim,Non-Hazardous,,14384.43
2009_Q2,Antrim,Non-Hazardous,Municipal Solid Waste,7641.79
2009_Q2,Antrim,Non-Hazardous,Organic Waste,17895.71
2009_Q2,Carlow,Hazardous,Chemical Waste,
2009_Q4,Carlow,Hazardous,,
,Carlow,Hazardous,Industrial Hazardous Waste,16671.49
2009_Q1,Carlow,Hazardous,Medical Waste,20737.56
2009_Q2,Carlow,Non-Hazardous,Agricultural Waste,15709.0
2009_Q1,Carlow,Non-Hazardous,Construction and Demolition Waste,10668.0
2009_Q2,Carlow,Non-Hazardous,Industrial Non-Hazardous Waste,10887.61
2009_Q2,Carlow,Non-Hazardous,Municipal Solid Waste,12426.64
2009_Q2,Carlow,Non-Hazardous,Organic Waste,
2009_Q2,Cavan,Hazardous,Chemical Waste,11925.89
2009_Q2,Cavan,Hazardous,Electronic Waste,
2009_Q2,Cavan,Hazardous,Industrial Hazardous Waste,11588.06
,Cavan,Hazardous,N A N,11176.15
2009_Q2,Cavan,Non-Hazardous,Agricultural Waste,17761.0
2009_Q1,Cavan,Non-Hazardous,Construction and Demolition Waste,12631.92
2009_Q2,Cavan,Non-Hazardous,Industrial Non-Hazardous Waste,10759.0
2009_Q2,Cavan,Non-Hazardous,Municipal Solid Waste,12458.44
2009_Q2,Cavan,Non-Hazardous,Organic Waste,15047.0
2009_Q2,Clare,Hazardous,Chemical Waste,17149.62
2009_Q1,Clare,Hazardous,Electronic Waste,15727.13
2009_Q2,Clare,Hazardous,Industrial Hazardous Waste,18293.82
2009_Q2,Clare,,,20360.0
2009_Q2,Clare,Non-Hazardous,Agricultural Waste,13702.97
2009_Q2,Clare,Non-Hazardous,Construction and Demolition Waste,19311.61
2009_Q2,Clare,Non-Hazardous,Industrial Non-Hazardous Waste,23944.81
2009_Q2,Clare,Non-Hazardous,Municipal Solid Waste,13080.23
2009_Q2,Nan,Non-Hazardous,Organic Waste,17307.6
2009_Q2,Cork,,Chemical Waste,14521.85
2009_Q2,Cork,Hazardous,Electronic Waste,5374.0
2009_Q2,Cork,Hazardous,N A N,13342.05
2009_Q3,Cork,Hazardous,Medical Waste,20028.04
2009_Q1,Cork,Non-Hazardous,Agricultural Waste,15697.47
2009_Q2,Cork,Non-Hazardous,Construction and Demolition Waste,
2009_Q2,Cork,,Industrial Non-Hazardous Waste,
2009_Q2,Cork,Non-Hazardous,Municipal Solid Waste,9157.92
2009_Q1,Cork,Non-Hazardous,Organic Waste,22262.3
2009_Q2,Donegal,Hazardous,Chemical Waste,17424.66
2009_Q1,Donegal,Hazardous,Electronic Waste,14852.16
2009_Q2,Donegal,,Industrial Hazardous Waste,15954.0
2009_Q2,Donegal,Hazardous,Medical Waste,14866.99
2009_Q1,Donegal,Non-Hazardous,Agricultural Waste,23143.38
2009_Q2,Donegal,,Construction and Demolition Waste,9085.97
2009_Q2,Donegal,Non-Hazardous,Industrial Non-Hazardous Waste,5879.29
2009_Q2,Donegal,Non-Hazardous,Municipal Solid Waste,20696.66
2009_Q2,Donegal,Non-Hazardous,Organic Waste,11660.32
2009_Q2,Down,Hazardous,Chemical Waste,13214.44
2009_Q4,Down,Hazardous,Electronic Waste,19534.54
2009_Q1,Down,Hazardous,Industrial Hazardous Waste,19195.83
2009_Q2,Down,Hazardous,Medical Waste,16765.0
2009_Q1,Down,Non-Hazardous,Agricultural Waste,5356.14
,Nan,Non-Hazardous,Construction and Demolition Waste,23794.55
2009_Q1,Down,,Industrial Non-Hazardous Waste,23057.4
2009_Q2,Down,Non-Hazardous,Municipal Solid Waste,
2009_Q1,Down,Non-Hazardous,Organic Waste,14125.71
,Dublin,Hazardous,,18594.76
,Dublin,Hazardous,Electronic Waste,16833.98
2009_Q2,Dublin,Hazardous,Industrial Hazardous Waste,4321.88
2009_Q2,Dublin,Hazardous,Medical Waste,22695.21
2009_Q2,Dublin,Non-Hazardous,Agricultural Waste,14131.35
2009_Q1,Dublin,Non-Hazardous,Construction and Demolition Waste,19698.79
2009_Q2,Dublin,,Industrial Non-Hazardous Waste,17859.0
2009_Q2,Dublin,Non-Hazardous,Municipal Solid Waste,2989.14
2009_Q1,Dublin,Non-Hazardous,Organic Waste,18613.08
2009_Q2,Galway,Hazardous,Chemical Waste,12547.38
2009_Q1,Galway,Hazardous,Electronic Waste,16647.0
2009_Q1,Galway,Hazardous,Industrial Hazardous Waste,11271.0
2009_Q2,Galway,Hazardous,Medical Waste,23378.1
2009_Q1,Galway,Non-Hazardous,Agricultural Waste,17553.01
2009_Q2,Galway,Non-Hazardous,Construction and Demolition Waste,14440.25
2009_Q1,Galway,Non-Hazardous,Industrial Non-Hazardous Waste,16488.31
2009_Q2,Galway,Non-Hazardous,Municipal Solid Waste,11224.16
,Galway,Non-Hazardous,Organic Waste,18162.0
,Kerry,,Chemical Waste,18313.61
2009_Q2,,Hazardous,Electronic Waste,23836.0
2009_Q3,Kerry,Hazardous,Industrial Hazardous Waste,15870.78
2009_Q2,Kerry,Hazardous,Medical Waste,18594.0
,Kerry,Non-Hazardous,Agricultural Waste,13585.01
2009_Q2,Kerry,Non-Hazardous,Construction and Demolition Waste,10243.6
2009_Q2,Kerry,Non-Hazardous,Industrial Non-Hazardous Waste,22248.94
2009_Q2,Kerry,Non-Hazardous,,16690.38
2009_Q2,Kerry,Non-Hazardous,Organic Waste,5182.99
2009_Q2,Kildare,Hazardous,Chemical Waste,11721.53
2009_Q2,Kildare,Hazardous,Electronic Waste,19699.85
2009_Q3,Kildare,Hazardous,Industrial Hazardous Waste,4979.79
2009_Q1,Kildare,Hazardous,Medical Waste,8166.0
2009_Q2,Kildare,Non-Hazardous,Agricultural Waste,15326.0
2009_Q2,Kildare,Non-Hazardous,Construction and Demolition Waste,20256.0
2009_Q1,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,22014.27
2009_Q2,Kildare,Non-Hazardous,Municipal Solid Waste,14694.9
2009_Q2,Kildare,Non-Hazardous,Organic Waste,16968.49
2009_Q1,Kilkenny,Hazardous,Chemical Waste,26605.15
2009_Q1,Kilkenny,Hazardous,Electronic Waste,10302.12
2009_Q2,Kilkenny,,Industrial Hazardous Waste,17961.0
2009_Q1,Kilkenny,Hazardous,Medical Waste,10554.37
2009_Q2,Kilkenny,Non-Hazardous,Agricultural Waste,10326.0
2009_Q2,Kilkenny,Non-Hazardous,Construction and Demolition Waste,22606.0
2009_Q1,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,20056.77
2009_Q1,Kilkenny,Non-Hazardous,Municipal Solid Waste,20636.55
2009_Q3,Kilkenny,Non-Hazardous,Organic Waste,3381.0
2009_Q2,Laois,Hazardous,Chemical Waste,9458.7
2009_Q1,Laois,Hazardous,Electronic Waste,13334.37
2009_Q2,Laois,Hazardous,Industrial Hazardous Waste,16382.25
2009_Q2,Laois,Hazardous,Medical Waste,5452.67
2009_Q1,Laois,Non-Hazardous,Agricultural Waste,10850.17
2009_Q2,Laois,Non-Hazardous,Construction and Demolition Waste,23469.59
2009_Q2,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,25844.44
2009_Q2,Laois,Non-Hazardous,Municipal Solid Waste,20585.35
2009_Q2,Laois,Non-Hazardous,Organic Waste,16418.86
2009_Q2,Limerick,Hazardous,Chemical Waste,10653.16
2009_Q2,Limerick,Hazardous,Electronic Waste,14764.0
2009_Q2,Limerick,Hazardous,Industrial Hazardous Waste,9233.98
2009_Q2,Limerick,Hazardous,Medical Waste,7951.0
2009_Q2,Limerick,Non-Hazardous,Agricultural Waste,18890.24
2009_Q1,Limerick,Non-Hazardous,Construction and Demolition Waste,17875.22
2009_Q2,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,16910.31
2009_Q2,Limerick,Non-Hazardous,Municipal Solid Waste,18670.76
2009_Q2,Limerick,Non-Hazardous,Organic Waste,
2009_Q2,Louth,Hazardous,Chemical Waste,15371.99
2009_Q2,Louth,Hazardous,Electronic Waste,18498.58
2009_Q2,Louth,Hazardous,Industrial Hazardous Waste,19201.0
2009_Q2,Louth,Hazardous,Medical Waste,21370.71
2009_Q2,Louth,Non-Hazardous,Agricultural Waste,15603.0
2009_Q2,,Non-Hazardous,Construction and Demolition Waste,16743.99
2009_Q2,Louth,Non-Hazardous,Industrial Non-Hazardous Waste,18451.2
2009_Q2,Louth,Non-Hazardous,Municipal Solid Waste,18200.0
2009_Q2,Louth,Non-Hazardous,Organic Waste,10440.46
2009_Q2,Mayo,Hazardous,Chemical Waste,12615.58
2009_Q2,Mayo,Hazardous,Electronic Waste,22032.74
2009_Q2,Mayo,Hazardous,Industrial Hazardous Waste,18056.08
2009_Q1,Mayo,Hazardous,Medical Waste,
2009_Q2,Mayo,Non-Hazardous,Agricultural Waste,18132.0
2009_Q2,Mayo,Non-Hazardous,Construction and Demolition Waste,15097.64
2009_Q4,Mayo,Non-Hazardous,Industrial Non-Hazardous Waste,12048.95
2009_Q1,Mayo,Non-Hazardous,Municipal Solid Waste,19890.69
2009_Q1,Mayo,Non-Hazardous,Organic Waste,18499.13
2009_Q2,Meath,Hazardous,Chemical Waste,10329.14
2009_Q2,Meath,Hazardous,Electronic Waste,22522.0
2009_Q2,Meath,Hazardous,Industrial Hazardous Waste,7572.0
2009_Q2,Meath,Hazardous,Medical Waste,14134.8
2009_Q1,Meath,Non-Hazardous,N A N,18616.0
2009_Q2,Meath,Non-Hazardous,Construction and Demolition Waste,11037.0
2009_Q1,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,12411.88
2009_Q1,Meath,Non-Hazardous,Municipal Solid Waste,17357.96
2009_Q2,Meath,Non-Hazardous,Organic Waste,21341.0
2009_Q2,Monaghan,Hazardous,Chemical Waste,11177.0
2009_Q2,Monaghan,Hazardous,Electronic Waste,16058.61
2009_Q2,Monaghan,Hazardous,Industrial Hazardous Waste,16993.58
2009_Q2,,Hazardous,Medical Waste,14149.71
2009_Q1,Monaghan,Non-Hazardous,Agricultural Waste,23893.07
,Monaghan,Non-Hazardous,Construction and Demolition Waste,
2009_Q1,Monaghan,Non-Hazardous,Industrial Non-Hazardous Waste,22468.37
2009_Q2,Monaghan,Non-Hazardous,Municipal Solid Waste,17628.05
2009_Q2,Monaghan,Non-Hazardous,Organic Waste,6633.0
2009_Q2,Offaly,Hazardous,Chemical Waste,26701.48
2009_Q2,Offaly,Hazardous,Electronic Waste,21065.0
2009_Q2,Offaly,Hazardous,Industrial Hazardous Waste,14229.0
2009_Q1,Offaly,Hazardous,Medical Waste,17123.0
2009_Q1,Offaly,Non-Hazardous,Agricultural Waste,13483.48
2009_Q1,,Non-Hazardous,Construction and Demolition Waste,27137.33
2009_Q2,Nan,Non-Hazardous,Industrial Non-Hazardous Waste,8608.91
2009_Q2,Offaly,Non-Hazardous,,12255.0
2009_Q2,Offaly,Non-Hazardous,Organic Waste,20656.67
2009_Q2,Roscommon,Hazardous,Chemical Waste,15129.0
,Roscommon,Hazardous,Electronic Waste,10503.0
2009_Q2,Roscommon,Hazardous,Industrial Hazardous Waste,13199.0
2009_Q3,Roscommon,Hazardous,,23150.82
2009_Q2,Roscommon,Non-Hazardous,Agricultural Waste,16202.0
2009_Q2,Roscommon,Non-Hazardous,Construction and Demolition Waste,11590.51
2009_Q2,Roscommon,Non-Hazardous,Industrial Non-Hazardous Waste,99763.9
2009_Q2,Roscommon,Non-Hazardous,Municipal Solid Waste,7687.0
2009_Q2,Roscommon,Non-Hazardous,,254473.0
2009_Q1,,Hazardous,Chemical Waste,24062.0
2009_Q1,Sligo,Hazardous,Electronic Waste,18573.0
2009_Q2,Nan,Hazardous,Industrial Hazardous Waste,13777.75
,Sligo,Hazardous,Medical Waste,12192.0
2009_Q2,Sligo,Non-Hazardous,Agricultural Waste,22502.45
2009_Q2,Sligo,Non-Hazardous,Construction and Demolition Waste,11473.0
2009_Q2,Sligo,Non-Hazardous,Industrial Non-Hazardous Waste,10057.69
2009_Q2,Sligo,Non-Hazardous,Municipal Solid Waste,18807.92
2009_Q2,Sligo,Non-Hazardous,Organic Waste,21039.32
2009_Q2,Tipperary,Hazardous,Chemical Waste,19154.23
2009_Q2,Tipperary,Hazardous,Electronic Waste,
,Tipperary,Hazardous,Industrial Hazardous Waste,20905.0
2009_Q2,Tipperary,Hazardous,Medical Waste,14230.8
2009_Q1,Tipperary,Non-Hazardous,Agricultural Waste,21417.26
2009_Q2,Tipperary,Non-Hazardous,Construction and Demolition Waste,25973.57
2009_Q1,Tipperary,Non-Hazardous,Industrial Non-Hazardous Waste,19507.41
2009_Q1,Tipperary,Non-Hazardous,Municipal Solid Waste,9135.0
2009_Q1,Tipperary,,Organic Waste,15355.12
2009_Q1,Waterford,Hazardous,Chemical Waste,21849.64
2009_Q2,Waterford,Hazardous,Electronic Waste,18575.87
2009_Q2,Waterford,Hazardous,Industrial Hazardous Waste,16946.3
2009_Q1,Nan,Hazardous,Medical Waste,13218.58
2009_Q1,Waterford,Non-Hazardous,Agricultural Waste,13525.85
2009_Q2,Waterford,Non-Hazardous,Construction and Demolition Waste,17455.91
2009_Q2,Waterford,Non-Hazardous,Industrial Non-Hazardous Waste,21058.48
2009_Q2,Waterford,Non-Hazardous,N A N,17359.42
2009_Q2,Waterford,Non-Hazardous,Organic Waste,23209.23
,Westmeath,Hazardous,Chemical Waste,13129.59
2009_Q2,Westmeath,Hazardous,Electronic Waste,11915.76
2009_Q1,Westmeath,Hazardous,Industrial Hazardous Waste,23429.84
2009_Q2,Westmeath,Hazardous,Medical Waste,14461.3
2009_Q2,Westmeath,Non-Hazardous,Agricultural Waste,22824.11
2009_Q2,Westmeath,Non-Hazardous,Construction and Demolition Waste,20226.0
2009_Q2,Westmeath,Non-Hazardous,Industrial Non-Hazardous Waste,15009.31
2009_Q2,Westmeath,Non-Hazardous,Municipal Solid Waste,16829.49
2009_Q2,Westmeath,Non-Hazardous,Organic Waste,10327.0
2009_Q2,Wexford,Hazardous,Chemical Waste,13019.8
2009_Q1,Wexford,Hazardous,Electronic Waste,10841.0
2009_Q3,Wexford,Hazardous,Industrial Hazardous Waste,10272.57
,Wexford,Hazardous,,14132.82
2009_Q3,Wexford,Non-Hazardous,Agricultural Waste,12672.0
2009_Q1,Wexford,Non-Hazardous,Construction and Demolition Waste,9041.46
2009_Q2,Wexford,Non-Hazardous,Industrial Non-Hazardous Waste,10829.0
2009_Q2,Wexford,Non-Hazardous,Municipal Solid Waste,18849.21
2009_Q2,Wexford,Non-Hazardous,Organic Waste,17109.0
2009_Q4,Wicklow,Hazardous,Chemical Waste,10332.05
2009_Q2,Wicklow,Hazardous,Electronic Waste,17026.64
2009_Q2,Wicklow,Hazardous,Industrial Hazardous Waste,8978.7
2009_Q2,Wicklow,Hazardous,Medical Waste,14211.0
2009_Q2,Wicklow,,Agricultural Waste,20484.46
,,Non-Hazardous,Construction and Demolition Waste,19378.0
2009_Q2,Wicklow,Non-Hazardous,Industrial Non-Hazardous Waste,10864.01
